source_id,dataset,split,session_kind,session_root,media_types,rgb_count,mask_count,depth_count,pose_count,file_count,file_size_bytes,sha256,md5,timestamp_start,timestamp_end,timestamp_basis,fps,fps_basis,resolution_width,resolution_height,resolution_consistent,missing_frame_status,missing_frame_count,duplicate_frame_count,corrupt_frame_count,decodability_status,alignment_status,history_roles,is_consumed,is_burned,is_fresh,is_reserved,research_questions_supported
SRC-78043696be3be5cf2a95,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\work\group-meeting-early-apk-doc-r1\captures\v5.8.0\onboarding3,image;rgb;structured,1,0,0,0,3,237585,661ed3476237c0d95e4328a8ea530e30c4a828f6bae6cb9a5f0d42f85cc7d237,7957a854101db56d735d7ecb72cbca46,,,not_evaluable,,not_evaluable,1440,3120,True,metadata:not_evaluable;rgb:not_evaluable,0,1,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,self_collected,,,,,RGB continuity/source characterization;detection or tracking development
SRC-7806b4e7e6980b164a49,TartanAir,unspecified,media_session,E:\linnan\linnan\artifacts.local\datasets\rcle_motion_diverse_rgbd_source_search_r1\tartanair_a3_2_geometry,depth;pose;structured,0,0,100,100,200,122957000,d745e8661db02950545cdba9a6279aa3d2ce066dc70640b5b9460140cffc4a1d,63055219a566131951cffacdb25067be,,,not_evaluable,,not_evaluable,,,True,depth:contiguous_numeric_sequence;pose:contiguous_numeric_sequence,0,0,0,all_profiled_readable,aligned_by_frame_key,,,,,,depth availability/quality and RGB-depth alignment;geometry or occlusion mechanism diagnostics;pose/trajectory availability and temporal alignment;egomotion or motion-attribution diagnostics
SRC-780919e822fe5c301474,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\downloads\dinov2-small,structured,0,0,0,0,2,983,6b6512bb5ead20820161d3b5660db511f27e0162c951e36df08c987843643a8b,5c34a24bdd8d9960f9671909642583dd,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,regression,,,,,
SRC-78096d78fe228e0aa010,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-jtmy-horse-carriage-gpt5-animal-aware-candidate-20260716\device_artifacts\public-video-edge-inference\20260715T164941Z,structured,0,0,0,0,1,8088,cc301aab5eb3221d5cd566f1449d7c59bd7d4edae234c87b7f38cd78a856cce7,7c8518109a9e8806b330573dd98a3ebd,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-782e6e5faa565e08e429,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_A\media\a0_6070cc70b35896fa6448a5f1,image;rgb,22,0,0,0,22,6372777,52ed608ce0c769b14be9c1eeab9edeaca4939eda218a351c30384774a6b18f3a,c131f79c0accf72c7a6920b7879fae4a,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-783c9a683936831ab3a1,Replay,replay,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-sensor-replay-r3\third-source-discovery-v1\idsia-s14-normalized-v1\idsia_msmpt_s14_camera1,structured,0,0,0,0,2,1121584,7d0d6f3d4983871480812cdd7539802ed1bd0ba3c771503e35ef9fa286e34b53,6dbcfc140dc5230ab70d324ff6957988,2024-07-05T07:58:44.730+00:00,2024-07-05T08:00:08.663+00:00,filename_or_metadata,115.392978981,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory;replay,,,,,runtime/replay regression and causal trace auditing
SRC-7846215f5cc8ab00160a,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-v3-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_train_01_000031,image;mask;structured,0,2,0,0,3,21756,61d8e5066700824bdcea22556476f56e9779a194f6664086f0f976709f574d8e,b5d88b0d805b0de5001dedb19602cc11,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth;train,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-784d22c837348562460d,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-gie8-cafe-sidewalk-gpt5-approaching-center-person-candidate-20260716\device_artifacts\public-video-edge-inference\20260715T173408Z,structured,0,0,0,0,1,7460,505a0ced147922b843219cfb5c4fb449c20773086e798139e344f49ae1ca410f,629c113858da06e01b7e173d93a4deb0,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-7853e59cd0cf8a1b9b93,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-we-center-gpt5-approaching-center-person-candidate-20260716\device_artifacts\public-video-edge-inference\20260715T160944Z,structured,0,0,0,0,1,8680,5a720267bbcaec864cd8c19a9b7e8595015ed2a11fb5d2d3614af5de79bdb4b0,f752dc6e0702dd4dcf70257d6745d43c,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-7864b14742e2c34f7d10,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\hftf\r3-1-q040-qualification-10af1373-20260801,structured,0,0,0,0,1,47886,d8124306f77bc31e042084c568443d8fefee7f2f41627eb47ac1fd254bfda757,5dd067b48d9ec85fe4c51ee50276f49d,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-78692df162a3a5ec6ad7,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\HINDSIGHT_B\media\a0_bafbf3d61873656c63af0a07,image;rgb,22,0,0,0,22,5458543,5bd0bc39ad32cff46974fb878f6d66dce8a374e2911ebfb08fa45affa7662334,5ecedbb3b9ba53eb3b5c0903f14c271a,,,not_evaluable,,not_evaluable,,,False,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-787bb61d43625c1c215a,RCLE-composite,unspecified,media_session,E:\linnan\linnan\artifacts.local\datasets\rcle_unseen_external_confirmation_source_discovery_r3\successor_r3_preflight\m3ed\car_forest_into_ponds_short,pose;structured,0,0,0,1,1,335,938f3bb206138f4dc7c9ab91b0fcc6089c9ada8b17b7e0eba942b8688485b047,81c4fb7f2ec9f674ce9e30b481f68f9d,,,not_evaluable,,not_evaluable,,,True,pose:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,confirmation,,,,,pose/trajectory availability and temporal alignment;egomotion or motion-attribution diagnostics
SRC-787c19bdc945ff3ea8c8,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\procedural-tactile-blind-06-20260713\procedural_evidence\raw_sources,image;mask;rgb;structured,61,60,0,0,122,225620380,dd28edf01c461aeb6bd79e0b18d79601fdc9a0f250d050a5c983120a45a6bda5,ebc7312b5d01de1802d866990427d6eb,,,not_evaluable,,not_evaluable,,,False,mask:noncontiguous_sampling_or_large_span;metadata:not_evaluable;rgb:noncontiguous_sampling_or_large_span,0,13,0,all_profiled_readable,partial_or_misaligned_by_frame_key,,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;gap localization only; not an aligned multimodal effect claim
SRC-788bae9da45bf943cfb5,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-p3-center-3ok1zz3n49UtV6i2AGMLv-2gBifNtc56-20260713\qa\boxed,image;rgb,50,0,0,0,50,9013941,6c3115d65f7c4f03045aa346743503d4a1375c532fe4ad0dec22b3edd4f38720,0b4cf2e4f422058914eaaad508e3177a,,,not_evaluable,,not_evaluable,960,540,True,rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development;traversability/segmentation development or regression
SRC-788f436adbc0aa38e05a,Unknown,train,manifest_only,E:\linnan\linnan\artifacts.local\evidence\hftf\stage-c-g0-d1-training-20260801\phase-b\29\direct-risk-current,structured,0,0,0,0,1,9962,f64729e093abe3adc0a009bb6ead89a900ca9e57ba258affb06776e79b6b0f3d,0c65dd819817b15822e0ff42d7428714,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,train,,,,,
SRC-788faf2bbd45a14bd312,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\r2a1\candidate-traces\C1_CAUSAL_ROUTE_RELATION_FSM\crowdbot_0410_mds__defaced_2021-04-10-11-28-10-009_filtered_lidar_odom__94ea1f2770a4\attempts\attempt-001-21c5abe854d1,pointcloud;structured,0,0,0,0,2,1186201,197ed39e2f1aa87b7d7a10c2006ac051312e966945330a960f7d5032ad072f95,2cfab115bdc04b7b910290b2f560a634,2021-04-10T09:28:09.395+00:00,2021-04-10T09:30:41.175+00:00,filename_or_metadata,9.386632292,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory;self_collected,,,,,
SRC-789353c0abd321767493,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\new-review-batch-01\contact_sheets,image;rgb,3,0,0,0,3,1306359,087d21a00f4b94d27cba67395216b5e1967ed41cd6a609433e79b63a71912b4f,92bd70d870950015754b3fca6f142bc0,,,not_evaluable,,not_evaluable,1200,1402,True,rgb:contiguous_numeric_sequence,6,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,event_eval,,,,,RGB continuity/source characterization;detection or tracking development;event-level evaluation input inventory
SRC-78a66ed0c93c1cf2e478,RCLE-composite,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\datasets\rcle_unseen_external_confirmation_source_discovery_r3\successor_geometry\dlr\loop__circle_squares_01\geometry_materialized,structured,0,0,0,0,1,7449629,5c706c428a76127be0531480bcda62e87bcd77d5655b061121736d80b5ddd2db,4a5f9fc08fb205f9388e9f1935a7572a,2021-10-14T09:52:50.760+00:00,2021-10-14T09:55:37.501+00:00,filename_or_metadata,29.979014781,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,confirmation;frame_inventory,,,,,
SRC-78ae9926848e4f760728,Replay,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\ustrf-l1e-materialization-recovery-r3\materialization\crowdbot_0424_shared_control__defaced_2021-04-24-13-25-24_filtered_lidar_odom__95944aaf0c62\attempt-001,pointcloud;structured,0,0,0,0,4,772107,747a642e5dec3778df14a1caaee4665583dc325eae8284b8c6240695f43b0c5d,b0f0f781f2fad7215f8dc0aa6746edd0,2021-04-24T11:25:23.408+00:00,2021-04-24T11:26:28.306+00:00,filename_or_metadata,14.220534537,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory;replay;self_collected,,,,,runtime/replay regression and causal trace auditing
SRC-78b12ef3b3af9ee599f1,PublicVideo,unspecified,media_session,E:\linnan\linnan\artifacts.local\file\alicante_240p.webm,rgb;video,1,0,0,0,1,193100554,2069cf224275021db9a6be462cff229f834b611fdd55d57804067e78bb181773,a76680c88472881f06fae278c2c17f40,0.0,3780.924,container_relative_seconds,60.0,video_container,426,240,True,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-78b6ccfbec46e23b870a,Synthetic,dev,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\procedural-lowlight-dev-02-20260713\procedural_evidence,image;rgb;structured,1,0,0,0,2,2894,d58e36f598e2b30a4c27654358d54f13ad5dcc6b5906a20a95e152b8df5a74a7,03fe048d2b4b7e353fdffdcc2a564c4f,,,not_evaluable,,not_evaluable,1920,1080,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,development;synthetic,,,,,RGB continuity/source characterization;detection or tracking development
SRC-78bdf2ef84cd54669182,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-1sft-pedestrian-gpt5-current-20260716\device_artifacts\public-video-edge-inference\20260715T173408Z,structured,0,0,0,0,1,7460,d0ba8d95341c59c6b88ee17d96ebb71fdbdfce3bb29dad0c43ae6ab8de35d7e1,517f3ad79c8e252095cae5c9445606a0,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-78d0d32a0eb68fa8c1f9,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\hftf-h1-r1-sanpo-00c2a1cd-25frames-20260801,archive;image;mask;rgb;structured,25,25,0,0,77,71506048,60797f8baa7e516039c491e44c6d7dcbcec811b87a3e3d7a5589090658838903,ca5fb06dc9122735a6caa98ee068e074,0.0,2400.0,filename_or_metadata,0.01,timestamp_delta,2208,1242,True,archive:not_evaluable;mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,1,0,all_profiled_readable,aligned_by_frame_key,replay,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression;runtime/replay regression and causal trace auditing
SRC-78d46b68b94f6ebee0f8,Replay,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-l1e-materialization-recovery-r3\c-a3\9a39c5520a735987\a001,structured,0,0,0,0,1,1929,b8de152c4ea6a218d99ce81e4236923abc6c34a99b491f55cf3597583a874ef2,f9aa38ea49f306142872bd4968141d56,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory;replay,,,,,runtime/replay regression and causal trace auditing
SRC-78dca50156f118eff867,Replay,train,manifest_only,E:\linnan\linnan\artifacts.local\evidence\dual-loop-segmentation-fp-aware-ddrnet-r0\training,structured,0,0,0,0,3,5364,ee577dcdf4f4fb4a33a34f2825b5b0c4dcf0ee71005bae85bcae901004febbd2,a55483e12948812b7d227d7e784288d2,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,replay;segmentation,,,,,runtime/replay regression and causal trace auditing
SRC-78e6af5788a5b15e43bd,Replay,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-crosscam-codex\continuous-r12a-seen-diagnostic-v1\android-input,structured,0,0,0,0,2,38436,57f796a2467c5a50e56a32e9a08f07ee4b80197da4b0f2282d11944882dba8ab,e96c0b113e279dfb0f10847a1bcbdc8f,2000.0,2687750.0,filename_or_metadata,0.000142857,timestamp_delta,,,True,metadata:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,replay,,,,,runtime/replay regression and causal trace auditing
SRC-78f14717832b0d658586,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_blind_04_000011,image;mask;structured,0,2,0,0,3,24423,f885825f429324bdcb8f7b8226b3cbc11e810272ef31ec0d7f7421b967944e4b,0c8d1b6401d13f3bf13a93822e307f4a,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-79063a510f4300a7a178,SANPO,test,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\blindassist-sanpo-dev-boundary-lateral-draft-20260711,image;mask;rgb,21,21,0,0,42,66812934,b809a8d074c6080a42559244821d3f21b675fc039dfc31a4209ed269a48d23ea,be06e0e2faebf1300259f633773499ab,,,not_evaluable,,not_evaluable,2208,1242,True,mask:contiguous_numeric_sequence;rgb:contiguous_numeric_sequence,0,0,0,all_profiled_readable,aligned_by_frame_key,development,,,,,RGB continuity/source characterization;detection or tracking development;pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-790891d9b230240250ed,Synthetic,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_r3_rotation_leakage_source_localization_pilots\pilot_w4_r4\progress,structured,0,0,0,0,6,3290,9921efbcf70efb42c5c8f1560612ef0a263323f98c242b5b182b4e8c2acb0fd1,5ce46cdd725aee34956a360c502f1273,,,not_evaluable,,not_evaluable,,,True,metadata:contiguous_numeric_sequence,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,synthetic,,,,,
SRC-7924adb1f816d91fe8d6,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\depth-fusion-benchmark\20260612-014123\device-depth-fusion-benchmark\20260612-013055,structured,0,0,0,0,8,4801740,c409f587f43c97ae72b8e35452b59ecec9e54adb87f2c1781bee9a7d6f2d2d4d,9bf7dd087b1b9b2d188365bc0c8b382e,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-7927144cbec7baafa5d7,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\materialized-v2\reigDTj3Eqg5IraZfRGRHJTCxvVqMtHh_97_50\qa,structured,0,0,0,0,3,12644,2092c5f13860a60162e4681f7dce1e736ef6ddce86086d12a4a086af788898fe,09a1cec665080ce18e0f5cbf575ff38a,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,event_eval,,,,,event-level evaluation input inventory
SRC-79297c8c28cc20497f56,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-act-a0\actionability-readiness-v1\passes\CURRENT_B\media\a0_20310860aa12900608b51063,image;rgb,2,0,0,0,2,242991,65af9d79c3ccbfe8086f18b553256562f8378abcd13966c54599ab7b0d44699a,b9eac9fa5b54a285a7dac9cd81b1179a,,,not_evaluable,,not_evaluable,,,False,rgb:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,,,,,,RGB continuity/source characterization;detection or tracking development
SRC-7933491079a93a7db4b3,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_train_02_000000,image;mask;structured,0,2,0,0,3,22454,9abb195f87dc0afb29a30808fd8d4e115e5aadcd5ba25b580d1a96a50c75888b,63573e18b42acbfdab3b12daf9dd962d,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth;train,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-7935657dd3737e3ec0f4,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-jtmy-horse-carriage-gpt5-animal-aware-candidate-20260716\device_artifacts\public-video-edge-inference\20260715T160532Z,structured,0,0,0,0,1,8371,d0b93c0362b06c726235541c39c8b2cd09dce342664186535b9d91f99f731026,790c3a2428620e7ff036e1b1096b5c93,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-7944388792b3eb6155f1,SANPO,train,media_session,E:\linnan\linnan\artifacts.local\evidence\public-video-provisional-training-r4-20260717\sanpo-j4p-center-gpt5-20260715,mask;structured,0,1,0,0,3,7188,88ae1955d095028e4ea8ab1ce5230628200e6a9c96d5b577ac183de2abf6bdf0,a8dd060f65d81527eac9678ca6b55226,,,not_evaluable,,not_evaluable,,,True,mask:not_evaluable;metadata:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,train,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-79473f6038ca888f662c,Unknown,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\riskseg-r0\event-eval\device-view-v1\oracle_masks,image;mask,0,1920,0,0,1920,2700388,f73ed87678133d17a36185863e648968963b8b73be31802f2447d2a0eb90fb95,2b7dad827e833f9f881f53697e3e6989,,,not_evaluable,,not_evaluable,256,256,True,mask:contiguous_numeric_sequence,0,120,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,event_eval,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;event-level evaluation input inventory
SRC-79532e9e47fd43005512,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-j4p-center-gpt5-animal-aware-candidate-20260716\device_artifacts\public-video-edge-inference\20260715T163149Z,structured,0,0,0,0,1,8371,606520438d22df3fa15f77224e2f2ec91473e42ff017d6594b65e5640b6f5ba4,5a9a632953ff52b72612605b27935ea1,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-795892463579a6ba6f88,SANPO,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\public-video-device-run\sanpo-1sft-pedestrian-gpt5-approaching-center-person-candidate-v3-20260716\device_artifacts\public-video-edge-inference\20260715T160944Z,structured,0,0,0,0,1,8680,902d17e37992d1d0a6dcea85ea6fdb61d7ef0b3aca969cd24ab13156910af526,af4987ed76bb016218660228d10b360d,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,traversability/segmentation development or regression
SRC-79598d6a9def2e0dc385,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\experiments\secondary-corridor-causal\event-head-tcn-int8-v0-20260718\device-run-02-20260718,structured,0,0,0,0,1,1451,07797b4153dd3272b665ac76d81ac3753a5e4ab486ac473ca852cc3c6f1644a9,12a619ee64d1c4c69f7b4f4a47c182b4,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,,,,,,
SRC-7972b556e9c8e6b81ccf,Synthetic,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\procedural-tactile-blind-01-20260713\procedural_evidence,image;rgb;structured,1,0,0,0,2,3266,e7d08ef6d108023a14a420771c4c719e89790718bed928a5b45ea7dec2e42742,e7e990a77e6048fdf186a9be5896d3d7,,,not_evaluable,,not_evaluable,1920,1080,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,synthetic,,,,,RGB continuity/source characterization;detection or tracking development
SRC-799dedc6bccc52843587,Unknown,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\preprocessor-stage2-baseline-20260728-011026,structured,0,0,0,0,1,522,df096c07904f150b96e4f8d831928978f69f614bc3e596395ea7d2b3aaff4d73,385974bd04214bf2b2edbebb2dbfa8ee,,,not_evaluable,,not_evaluable,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,regression,,,,,
SRC-79a8081c27ddc9bf174a,MVSEC,unspecified,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_source_discovery_r3\successor_geometry\mvsec\indoor_flying2,structured,0,0,0,0,1,4227591,d8314577a81404d6a164dfd7008fd7aa7102d33512fc63247d13e6efda1d3bdd,7385d58b48d088be3d30095aa1cb0ee8,2017-09-05T21:01:07.805+00:00,2017-09-05T21:02:32.518+00:00,filename_or_metadata,95.063665828,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,frame_inventory,,,,,
SRC-79b8ad89d7658a89d756,SANPO,dev,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_lowlight_dev_04_000003,image;mask;structured,0,2,0,0,3,22884,cd38b3824e84673a928fe976932c6acfce7106fd5105b23bea3179ef37e8de68,c70660adf3f2cea31a99e43a569f3345,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,development;source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-79ca9685519b3475e4a2,Synthetic,dev,manifest_only,E:\linnan\linnan\artifacts.local\evidence\rcle_periodic_self_motion_counterfactual_r2\qms_r1_four_block_dev_diagnostic_r0\clusters\QMSR1_DEV_ADVIO_15_MAIN_01\arms\QMSR1_DEV_ADVIO_15_MAIN_01__STATIC_CAMERA__BLUR,structured,0,0,0,0,3,847687,94e4aacc915c5282fe235ef136f3fb4653fb9175aa1044f09e4411fc8cf9fb12,7d854467487bd6b32fd36ab2831053c1,0.315654,10.33159,filename_or_metadata,59.995200384,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,development;frame_inventory;synthetic,,,,,
SRC-79d320ba7ad9a31693e1,SANPO,unspecified,media_session,E:\linnan\linnan\artifacts.local\evidence\datasets\sanpo-v3-canonical-evidence-v4-20260713\procedural_evidence\guidetwsi_sanpo_procedural_v1_procedural_tactile_blind_06_000016,image;mask;structured,0,2,0,0,3,25053,32e3009667b39d07a1ea7dd31b7693d6bf92d63535326ee1c196b0cc0f8ba02b,2782309cd72b34d5c893ee9c95e5f6d2,,,not_evaluable,,not_evaluable,,,False,mask:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,source_native_truth,,,,,pixel-level segmentation or mask label audit;RGB-mask spatial alignment;traversability/segmentation development or regression
SRC-79df69a2cacd65b29291,Replay,replay,manifest_only,E:\linnan\linnan\artifacts.local\evidence\ustrf-sensor-replay-r3\source-replacement-openloris-v1\normalized-office1-3-7-candidates\openloris_office1_3_candidate,structured,0,0,0,0,2,324813,2a61126580f01b9a3292853c2c4a82a4d7145ece89580902f95383cd963cf11b,326c69fa9829ed7352b5fed798fbdc8e,2019-06-08T13:21:50.937+00:00,2019-06-08T13:22:02.908+00:00,filename_or_metadata,968.437774186,timestamp_delta,,,True,,0,0,0,all_profiled_readable,not_evaluable_no_frame_keys,replay,,,,,runtime/replay regression and causal trace auditing
SRC-7a075df065d53bf4528d,RCLE-composite,unspecified,media_session,E:\linnan\linnan\artifacts.local\datasets\rcle_unseen_external_confirmation_source_discovery_r3\successor_r3_preflight\m3ed\spot_outdoor_day_srt_under_bridge_1,pose;structured,0,0,0,1,1,351,730e7ca7107b5b3367cd6ef8db3f136835088a33fdae03efe987c94d14bf3221,5e63fb5ac500a9a69e03a58cb56f149a,,,not_evaluable,,not_evaluable,,,True,pose:not_evaluable,0,0,0,all_profiled_readable,not_evaluable_single_modality_or_non_frame_pose,confirmation,,,,,pose/trajectory availability and temporal alignment;egomotion or motion-attribution diagnostics
